"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"http://localhost:3000/_next/static/chunks/_fb28e0fe._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_fb28e0fe._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_290a287a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_290a287a._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_assessments_proposal_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_assessments_proposal_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_24d4521b._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_24d4521b._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_1b528187._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_1b528187._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_services_lead-generation_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_services_lead-generation_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_assessments_tech-audit_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_assessments_tech-audit_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_ccb6d153._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_ccb6d153._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_b5c3b5a9._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_b5c3b5a9._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_contact_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_contact_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/booking","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35815","10585","10585","4,055","","32","11","2,909","95,489","Very Easy","1,594","2","0","","4","4","0","7,840","14","11","0","4","4","0","","","","","e2d96b12a11b7d091fb335a5be95a216","0,035","","","","","en","1.1","","","","","","http://localhost:3000/booking","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_626fbbdd._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_626fbbdd._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_6369f552._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_6369f552._.js","2026-01-06 18:14:06"
"http://localhost:3000/knowledge/technical/database-schema","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,055","","","","","","1.1","","","","","","http://localhost:3000/knowledge/technical/database-schema","2026-01-06 18:14:06"
"http://localhost:3000/knowledge/getting-started/account-setup","text/html; charset=utf-8","200","OK","Indexable","","Account Setup | Maru Lead Generation Engine","43","409","Complete guide to setting up your Maru Lead Generation Engine account and accessing the admin dashboard.","104","681","","0","Account Setup","13","Setup Overview","14","Admin Dashboard Access","22","","","","","","","","","","127952","29010","29010","11,113","","573","166","3,452","41,071","Hard","3,647","2","2","","7","2","0","3,920","29","15","0","4","4","0","","","","","3f1be2e9596f18d58d2bf35fcd29d816","1,516","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/getting-started/account-setup","2026-01-06 18:14:06"
"http://localhost:3000/knowledge/admin-analytics/analytics-interpretation","text/html; charset=utf-8","200","OK","Indexable","","Analytics Interpretation | Maru Online Knowledge Base","53","484","Learn how to interpret analytics data, understand key metrics, and derive actionable insights from your lead generation performance.","132","820","analytics interpretation, metrics analysis, lead generation analytics, performance insights, data analysis","106","Analytics Interpretation","24","Analytics Overview","18","Key Metrics Explained","21","","","","","","","","","","161342","30302","30302","11,608","","1130","237","4,768","58,700","Fairly Hard","4,855","2","2","","10","5","0","9,800","28","15","0","4","4","0","","","","","732b60529ba5defd62454a786bff85ec","1,505","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/admin-analytics/analytics-interpretation","2026-01-06 18:14:06"
"http://localhost:3000/knowledge/getting-started/first-assessment","text/html; charset=utf-8","200","OK","Indexable","","First Assessment Walkthrough | Maru Lead Generation Engine","58","553","Complete step-by-step guide to running your first lead generation assessment and understanding the results.","107","672","","0","First Assessment Walkthrough","28","Assessment Overview","19","Choosing Your First Tool","24","","","","","","","","","","142993","32882","32882","12,596","","746","183","4,077","58,900","Fairly Hard","3,893","2","2","","9","3","0","5,880","28","15","0","4","4","0","","","","","6520acf3c259b242e462324875cb032d","1,442","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/getting-started/first-assessment","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_knowledge_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_page_tsx_b89a389a._.js","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/admin-analytics/dashboard-overview","text/html; charset=utf-8","200","OK","Indexable","","Dashboard Overview | Maru Lead Generation Engine","48","463","Complete guide to navigating and using the Maru Lead Generation Engine admin dashboard effectively.","99","638","","0","Dashboard Overview","18","Dashboard Overview","18","Accessing the Dashboard","23","","","","","","","","","","167496","36187","36187","13,863","","919","241","3,813","56,687","Fairly Hard","4,035","2","2","","14","9","0","17,650","28","15","0","4","4","0","","","","","b0f2a7146261c3c9d67eadc4715ebcb","1,288","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/admin-analytics/dashboard-overview","2026-01-06 18:14:07"
"http://localhost:3000/knowledge/technical/troubleshooting","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,075","","","","","","1.1","","","","","","http://localhost:3000/knowledge/technical/troubleshooting","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/faq-support/error-solutions","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,174","","","","","","1.1","","","","","","http://localhost:3000/knowledge/faq-support/error-solutions","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/best-practices/industry-tips","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,155","","","","","","1.1","","","","","","http://localhost:3000/knowledge/best-practices/industry-tips","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/faq-support/video-tutorials","text/html; charset=utf-8","200","OK","Indexable","","Video Tutorials Coming Soon | Maru Lead Generation Engine","57","538","Professional video tutorials are coming soon. Get notified when they launch.","76","470","","0","Video Tutorials Coming Soon","27","Professional Video Tutorials Coming Soon","40","","0","","","","","","","","","","96955","21184","21184","8,115","","251","57","4,404","64,511","Normal","2,117","2","2","","3","3","0","5,880","23","15","0","4","4","0","","","","","375d47eaec9351c705e4ed61b92a90b1","1,608","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/faq-support/video-tutorials","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/getting-started/system-overview","text/html; charset=utf-8","200","OK","Indexable","","System Overview | Maru Lead Generation Engine","45","434","Complete overview of the Maru Lead Generation Engine architecture, features, and capabilities.","94","586","","0","System Overview","15","What is Maru Lead Generation Engine?","36","Key Features","12","","","","","","","","","","100860","24298","24298","9,308","","505","107","4,720","37,703","Hard","4,154","2","2","","8","2","0","3,920","28","14","0","4","4","0","","","","","9c00ca6bd165cad66df4b20cdfebc39f","1,811","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/getting-started/system-overview","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/technical/api-reference","text/html; charset=utf-8","200","OK","Indexable","","API Reference | Maru Lead Generation Engine","43","406","Complete API documentation for developers. Integrate assessment tools into your applications.","93","590","","0","API Reference","13","API Overview","12","Authentication","14","","","","","","","","","","142857","32239","32239","12,350","","827","432","1,914","46,229","Hard","5,408","2","2","","13","3","0","5,880","31","13","0","4","4","0","","","","","7cba1c4f98220b3cb2d17f8485c416fc","1,747","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/technical/api-reference","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/assessment-tools/proposal-accelerator","text/html; charset=utf-8","200","OK","Indexable","","Proposal Accelerator Guide | Maru Lead Generation Engine","56","523","Complete guide to using the AI-powered Proposal Accelerator to create winning business proposals in minutes.","108","683","","0","Proposal Accelerator Guide","26","Tool Overview","13","Preparation & Information Gathering","35","","","","","","","","","","173093","38419","38419","14,718","","1068","232","4,603","52,528","Fairly Hard","4,438","2","2","","7","2","0","3,920","28","15","0","4","4","0","","","","","6a98efa5dc789d3aeb6902e3099761bb","1,626","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/assessment-tools/proposal-accelerator","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/assessment-tools/tech-stack-auditor","text/html; charset=utf-8","200","OK","Indexable","","Tech Stack Auditor Documentation | Maru Lead Generation Engine","62","590","Complete guide to using the Tech Stack Auditor to optimize your technology tools and reduce costs.","98","614","","0","Tech Stack Auditor Documentation","32","Tool Overview","13","Preparation & Tool Inventory","28","","","","","","","","","","179710","39632","39632","15,182","","1154","275","4,196","49,284","Hard","4,688","2","2","","7","2","0","3,920","28","15","0","4","4","0","","","","","37f32f725ddabab859001010ccc93671","2,107","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/assessment-tools/tech-stack-auditor","2026-01-06 18:14:08"
"http://localhost:3000/knowledge/best-practices/lead-generation-strategies","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","2","2","0","3,920","0","0","0","0","0","0","","","","","","2,226","","","","","","1.1","","","","","","http://localhost:3000/knowledge/best-practices/lead-generation-strategies","2026-01-06 18:14:10"
"http://localhost:3000/knowledge/best-practices/assessment-optimization","text/html; charset=utf-8","200","OK","Indexable","","Assessment Optimization | Maru Online Knowledge Base","52","507","Learn how to optimize your assessment results and get more accurate insights from our AI-powered tools.","103","656","assessment optimization, lead scoring, pipeline analysis, proposal generation, tech stack audit","95","Assessment Optimization","23","Pre-Assessment Preparation","26","Data Quality Guidelines","23","","","","","","","","","","141620","28692","28692","10,991","","976","216","4,519","49,778","Hard","5,049","2","2","","9","4","0","7,840","28","15","0","4","4","0","","","","","c744898dada597985e04626f170faeb2","2,224","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/best-practices/assessment-optimization","2026-01-06 18:14:10"
"http://localhost:3000/knowledge/assessment-tools/lead-score-predictor","text/html; charset=utf-8","200","OK","Indexable","","Lead Score Predictor Guide | Maru Lead Generation Engine","56","523","Master the AI-powered lead scoring system. Complete guide to website analysis and optimization recommendations.","111","719","","0","Lead Score Predictor Guide","26","Overview","8","How It Works","12","","","","","","","","","","144114","31960","31960","12,243","","770","181","4,254","60,565","Normal","3,821","2","2","","13","6","0","11,760","27","13","0","4","4","0","","","","","57c8df389f5aef7c435ff6fce62d8f99","2,207","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/assessment-tools/lead-score-predictor","2026-01-06 18:14:10"
"http://localhost:3000/knowledge/admin-analytics/export-reporting","text/html; charset=utf-8","200","OK","Indexable","","Export & Reporting | Maru Online Knowledge Base","47","441","Learn how to export data, create custom reports, and integrate analytics with external tools for comprehensive reporting.","121","747","data export, custom reports, analytics export, CSV export, reporting integration, data analysis","95","Export & Reporting","18","Export & Reporting Overview","27","Data Export Options","19","","","","","","","","","","181710","34179","34179","13,093","","1321","302","4,374","57,467","Fairly Hard","4,944","2","2","","9","4","0","7,840","28","15","0","4","4","0","","","","","684eedff4e9d73beec46d0f58ff1c57d","2,249","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/admin-analytics/export-reporting","2026-01-06 18:14:10"
"http://localhost:3000/knowledge/assessment-tools/pipeline-leak-detector","text/html; charset=utf-8","200","OK","Indexable","","Pipeline Leak Detector Manual | Maru Lead Generation Engine","59","552","Complete guide to using the AI-powered Pipeline Leak Detector to identify revenue leaks, bottlenecks, and conversion issues in your sales pipeline.","147","893","","0","Pipeline Leak Detector Manual","29","Tool Overview","13","Getting Started","15","","","","","","","","","","212736","46858","46858","17,950","","1527","349","4,375","56,740","Fairly Hard","5,172","2","2","","11","3","0","5,880","31","14","0","5","5","0","","","","","d6b5fc3b5e9d4fe1a880541788b62516","2,255","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/assessment-tools/pipeline-leak-detector","2026-01-06 18:14:10"
"http://localhost:3000/knowledge/faq-support/contact-support","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,283","","","","","","1.1","","","","","","http://localhost:3000/knowledge/faq-support/contact-support","2026-01-06 18:14:12"
"http://localhost:3000/knowledge/technical/integration-guides","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,328","","","","","","1.1","","","","","","http://localhost:3000/knowledge/technical/integration-guides","2026-01-06 18:14:12"
"http://localhost:3000/knowledge/best-practices/conversion-optimization","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","2","","2","2","0","3,920","0","0","0","0","0","0","","","","","","0,321","","","","","","1.1","","","","","","http://localhost:3000/knowledge/best-practices/conversion-optimization","2026-01-06 18:14:12"
"http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_pipeline-leak-detector_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_pipeline-leak-detector_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/knowledge/faq-support/faq","text/html; charset=utf-8","200","OK","Indexable","","Frequently Asked Questions | Maru Lead Generation Engine","56","528","Common questions and answers about the Maru Lead Generation Engine. Find quick solutions to common issues.","106","704","","0","Frequently Asked Questions","26","Getting Started","15","Assessment Tools","16","","","","","","","","","","125482","25595","25595","9,805","","911","167","5,455","52,993","Fairly Hard","5,178","2","2","","4","4","0","7,840","27","14","0","4","4","0","","","","","9a584ae25e33f714f8c66007f86bed1f","0,294","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/faq-support/faq","2026-01-06 18:14:12"
"http://localhost:3000/_next/static/chunks/app_knowledge_faq-support_faq_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_faq-support_faq_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_admin-analytics_export-reporting_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_admin-analytics_export-reporting_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_lead-score-predictor_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_lead-score-predictor_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_best-practices_assessment-optimization_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_best-practices_assessment-optimization_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_tech-stack-auditor_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_tech-stack-auditor_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_proposal-accelerator_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_assessment-tools_proposal-accelerator_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/knowledge/assessment-tools","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","1","","4","4","0","7,840","0","0","0","0","0","0","","","","","","0,272","","","","","","1.1","","","","","","http://localhost:3000/knowledge/assessment-tools","2026-01-06 18:14:13"
"http://localhost:3000/knowledge/technical","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","1","","1","1","0","1,960","0","0","0","0","0","0","","","","","","0,049","","","","","","1.1","","","","","","http://localhost:3000/knowledge/technical","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_technical_api-reference_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_technical_api-reference_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_getting-started_system-overview_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_getting-started_system-overview_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/knowledge/getting-started/quick-start-guide","text/html; charset=utf-8","200","OK","Indexable","","Quick Start Guide | Maru Lead Generation Engine","47","435","Get up and running with your first assessment in 10 minutes. Complete walkthrough for new users.","96","611","","0","Quick Start Guide","17","Overview","8","Step-by-Step Walkthrough","24","","","","","","","","","","117340","27540","27540","10,550","","525","145","3,621","58,615","Fairly Hard","3,411","2","2","","5","4","0","7,840","27","18","0","4","4","0","","","","","b0e55c03f2bd776ee566968f397732c8","0,727","","","","","en","1.1","","","","","","http://localhost:3000/knowledge/getting-started/quick-start-guide","2026-01-06 18:14:12"
"http://localhost:3000/_next/static/chunks/app_knowledge_getting-started_quick-start-guide_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_getting-started_quick-start-guide_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_faq-support_video-tutorials_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_faq-support_video-tutorials_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_admin-analytics_dashboard-overview_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_admin-analytics_dashboard-overview_page_tsx_b89a389a._.js","2026-01-06 18:14:13"
"http://localhost:3000/_next/static/chunks/app_knowledge_getting-started_first-assessment_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_getting-started_first-assessment_page_tsx_b89a389a._.js","2026-01-06 18:14:14"
"http://localhost:3000/knowledge/faq-support","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","1","","2","2","0","3,920","0","0","0","0","0","0","","","","","","1,320","","","","","","1.1","","","","","","http://localhost:3000/knowledge/faq-support","2026-01-06 18:14:13"
